country,year,exports,imports,resimp,gnp,pgnp,gnpw,pm,px,cpi,pw,exrate,consump,invest,income,pop,reserves,money,trend,pwcpi,importspmpx,pmcpi,pxpw
Uruguay,1975,-6.59996,-6.35067,-8.76488,-1.30422,-1.3147852173913,-1.98457,1.82097,1.95249,2.3665,0.02754,0.12202,-1.41066,-3.3209,-1.4482,7.94803195883516,-15.11555,-2.9685,12,-1.94486321118593,-6.48219,4.05964218598809,4.48617718598809
Uruguay,1976,-6.29574,-6.2643,-8.48761,-1.27484,-1.30976633399209,-1.94049,2.2033,2.41709,2.77571,0.07295,0.18031,-1.43588,-3.20603,-1.41953,7.95507424168375,-14.75191,-2.6904,13,-1.91817258512136,-6.47809,4.03276018598809,4.51485518598809
Uruguay,1977,-6.34832,-6.06091,-8.42194,-1.30936,-1.30474745059289,-1.9037,2.6394,2.88339,3.23396,0.13249,0.25266,-1.42258,-3.18617,-1.47177,7.95857687234537,-14.48285,-2.55941,14,-1.97951746550774,-6.3049,4.01060618598809,4.58425318598809
Uruguay,1978,-6.21798,-6.07493,-8.49042,-1.25573,-1.29972856719368,-1.86462,2.94938,3.11365,3.60223,0.20736,0.32577,-1.37609,-3.07152,-1.42498,7.96554554187999,-14.56535,-2.32498,15,-2.01877356601272,-6.2392,3.95231618598809,4.48549018598809
Uruguay,1979,-6.26933,-5.82488,-8.92701,-1.12887,-1.29470968379447,-1.87369,4.01922,4.14183,4.11366,0.32551,0.75532,-1.2583,-2.87484,-1.35571,7.96901174996461,-14.75189,-2.18964,16,-1.57110167639626,-5.94749,4.51073518598809,4.55457218598809
Uruguay,1980,-6.16431,-5.78124,-9.1695,-1.15874,-1.28969080039526,-1.92702,4.60517,4.60517,4.60517,0.45764,1,-1.27429,-2.90111,-1.38451,7.9759083292377,-14.95074,-2.15791,17,-1.6498698979275,-5.78124,4.60517018598809,4.60517018598809
Uruguay,1981,-6.03077,-5.87062,-9.07635,-1.17165,-1.28467191699605,-1.92453,4.8202,4.77834,4.89784,0.54502,1.19149,-1.28625,-3.03887,-1.4155,7.98275766788142,-14.94697,-2.03149,18,-1.67994827318827,-5.82876,4.52752718598809,4.51575718598809
Uruguay,1982,-6.10178,-6.25683,-9.57836,-1.31783,-1.27965303359684,-1.95756,4.86531,4.76016,5.07204,0.56493,1.30319,-1.41611,-3.23311,-1.54462,7.98956041543556,-15.83519,-2.16097,19,-1.74463779307052,-6.15168,4.39843718598809,4.38804718598809
Uruguay,1983,-6.00473,-6.5398,-8.95453,-1.39541,-1.27463415019763,-1.92532,5.18096,5.05969,5.47227,0.57744,1.90957,-1.46624,-3.64701,-1.63493,7.99631719812671,-15.49433,-2.05774,20,-1.75028781210477,-6.41853,4.31386218598809,4.29301418598809
Uruguay,1984,-6.13943,-6.54533,-9.24446,-1.39402,-1.26961526679842,-1.87559,5.60727,5.50853,5.91242,0.601,2.9734,-1.47378,-3.63644,-1.60385,8.00302863293992,-15.78979,-2.10222,21,-1.72405181873039,-6.44659,4.30001218598809,4.27546218598809
Uruguay,1985,-6.15349,-6.60164,-8.95566,-1.37451,-1.26459638339921,-1.85898,6.15874,6.0296,6.45583,0.59618,5.38298,-1.42321,-3.87464,-1.60389,8.00969532452033,-15.5573,-1.95248,22,-1.67874677375591,-6.4725,4.30807818598809,4.20782118598809
Uruguay,1986,-5.86577,-6.40101,,-1.30905,-1.2595775,-1.83253,6.5544,,,0.56669,8.05851,,,,7.9996785459424,,,23,-1.8722332220219,-6.24415,4.13625418598809,4.20175818598809
Paraguay,1963,-7.62384,-7.8044,-9.86979,-0.03614,,,3.18758283505748,3.42977176382016,3.26002,,,-0.04095,-1.96221,-0.14262,,-17.67419,-2.34496,,,,,
Paraguay,1964,-7.5902,-7.82229,-9.40608,-0.02191,-0.0659570652173911,-2.21541,3.2098,3.57901,3.27374,-0.58577,1,-0.02409,-1.88489,-0.12808,7.58578882173203,-17.22837,-2.15476,1,-1.3618628979275,-8.1915,4.54122818598809,4.62240718598809
Paraguay,1965,-7.49177,-7.53673,-9.14434,-0.00652999999999998,-0.0308509683794467,-2.16165,3.23245,3.59094,3.31091,-0.56591,1,-0.05985,-1.62854,-0.11386,7.61579107203583,-16.68107,-2.06721,2,-1.3791668979275,-7.89522,4.52671218598809,4.61448318598809
Paraguay,1966,-7.68275,-7.5166,-9.1057,-0.00436999999999999,0.00425512845849803,-2.1123,3.25124,3.61438,3.33968,-0.53332,1,-0.04308,-1.58083,-0.11054,7.63530388625942,-16.6223,-2.03903,3,-1.3753428979275,-7.87974,4.51673318598809,4.60533718598809
Paraguay,1967,-7.63891,-7.35559,-9.26266,0.00263000000000002,0.0393612252964427,-2.0949,3.25057,3.51882,3.35376,-0.53132,1,-0.03222,-1.52311,-0.10644,7.66387725870347,-16.61825,-1.8071,4,-1.3874238979275,-7.62384,4.50198018598809,4.50776618598809
Paraguay,1968,-7.70079,-7.17219,-9.48807,0.02134,0.0744673221343873,-2.057,3.24291,3.59291,3.36072,-0.50662,1,0.00622,-1.5445,-0.08703,7.68708015578314,-16.66026,-1.85957,5,-1.3696868979275,-7.52219,4.48735518598809,4.55716318598809
Paraguay,1969,-7.65602,-7.13684,-9.77363,0.03976,0.109573418972332,-2.04203,3.27078,3.61631,3.38134,-0.46834,1,0.03075,-1.50975,-0.06772,7.71423114484909,-16.91047,-1.74799,6,-1.3520218979275,-7.48237,4.49461818598809,4.54228818598809
Paraguay,1970,-7.58644,-7.26952,-9.21657,0.08455,0.144679515810277,-2.06173,3.32639,3.68734,3.37451,-0.43268,1,0.05369,-1.54824,-0.0192,7.74066440191724,-16.48609,-1.6372,7,-1.3095338979275,-7.63047,4.55704618598809,4.57765618598809
Paraguay,1971,-7.61295,-7.25579,-9.13456,0.12808,0.179785612648221,-2.03124,3.36195,3.70337,3.42133,-0.39992,1,0.10985,-1.52003,0.02615,7.76641689801966,-16.39035,-1.58903,8,-1.3235948979275,-7.59721,4.54578918598809,4.56092518598809
Paraguay,1972,-7.47854,-7.40588,-8.71574,0.15361,0.214891709486166,-1.97946,3.43341,3.80443,3.51184,-0.35673,1,0.10158,-1.46084,0.05081,7.79564653633459,-16.12162,-1.49682,9,-1.3709228979275,-7.7769,4.52673818598809,4.61878718598809
Paraguay,1973,-7.33499,-7.16617,-8.62325,0.26857,0.249997806324111,-1.93468,3.64005,4.03015,3.62993,-0.23325,1,0.156,-1.11545,0.17346,7.82404601085629,-15.78942,-1.38872,10,-1.3655168979275,-7.55627,4.61529118598809,4.72104318598809
Paraguay,1974,-7.06239,-6.78104,-8.98892,0.31342,0.285103903162055,-1.96828,3.98891,4.20578,3.85461,-0.0609,1,0.20057,-0.97693,0.21766,7.85166117788927,-15.76996,-1.45127,11,-1.4178458979275,-6.99791,4.73947118598809,4.72431418598809
Paraguay,1975,-7.05143,-6.77888,-8.87499,0.33149,0.32021,-1.98457,4.0589,4.27235,3.92019,0.02754,1,0.211,-0.82493,0.23597,7.89729643542116,-15.65387,-1.32952,12,-1.3949918979275,-6.99233,4.74388118598809,4.70244818598809
Paraguay,1976,-7.02025,-6.52858,-8.83372,0.37394,0.355316096837945,-1.94049,4.01568,4.28665,3.9648,0.07295,1,0.23012,-0.7637,0.27918,7.93020617431058,-15.3623,-1.19715,13,-1.3942008979275,-6.79955,4.65604318598809,4.67131918598809
Paraguay,1977,-6.91802,-6.24409,-8.76091,0.46783,0.390422193675889,-1.9037,4.126,4.58928,4.0537,0.13249,1,0.31182,-0.674,0.36237,7.96206727391046,-15.005,-1.04424,14,-1.4235538979275,-6.70737,4.67747218598809,4.91442618598809
Paraguay,1978,-6.71215,-5.95637,-8.66537,0.54555,0.425528290513834,-1.86462,4.20387,4.50124,4.15434,0.20736,1,0.36215,-0.50345,0.43252,7.98956041543556,-14.62174,-0.87845,15,-1.4493278979275,-6.25374,4.65469418598809,4.75151218598809
Paraguay,1979,-6.49236,-5.85489,-8.72712,0.54979,0.460634387351779,-1.87369,4.40455,4.54352,4.40305,0.32551,1,0.37452,-0.4477,0.43975,8.02289683681457,-14.58201,-0.90408,16,-1.5798848979275,-5.99386,4.60665918598809,4.67564518598809
Paraguay,1980,-6.42087,-6.00617,-8.61776,0.58553,0.495740484189723,-1.92702,4.60517,4.60517,4.60517,0.45764,1,0.41074,-0.41138,0.4898,8.05515770007365,-14.62393,-0.84281,17,-1.6498698979275,-6.00617,4.60517018598809,4.60517018598809
Paraguay,1981,-6.64076,-6.07615,-8.55143,0.66085,0.530846581027668,-1.92453,5.11042,5.23276,4.7362,0.54502,1.6627,0.44397,-0.28482,0.57449,8.08641024455455,-14.62758,-0.83542,18,-1.1850801108633,-6.19849,4.97939218598809,4.63692718598809
Paraguay,1982,-6.80724,-6.06092,-8.66089,0.60029,0.565952677865613,-1.95756,5.04504,5.30218,4.80156,0.56493,1.65159,0.36083,-0.4528,0.50425,8.11969622319534,-14.72181,-0.90417,19,-1.23723043765083,-6.31806,4.84864718598809,4.69315118598809
Paraguay,1983,-6.80484,-6.42813,-8.3892,0.54022,0.601058774703557,-1.92532,5.09419,5.25605,4.9287,0.57744,1.82698,0.30172,-0.74669,0.457,8.15190984412246,-14.81733,-0.90971,20,-1.25093756749904,-6.58999,4.77066118598809,4.53357818598809
Paraguay,1984,-6.91712,-6.4968,-8.39256,0.585,0.636164871541502,-1.87559,5.28209,5.54326,5.11319,0.601,2.22936,0.37832,-0.70728,0.50147,8.18311805146179,-14.88936,-0.97148,21,-1.21282234916226,-6.75797,4.77406418598809,4.59817318598809
Paraguay,1985,-6.65713,-6.461,-8.66336,0.58687,0.671270968379447,-1.85898,5.4277,5.33554,5.33802,0.59618,2.70238,0.45927,-0.77371,0.50355,8.2133817099343,-15.12436,-1.055,22,-1.25004603171238,-6.36884,4.69484718598809,4.20286118598809
Paraguay,1986,-6.87087,-6.34088,,0.55832,0.706377065217391,-1.83253,5.69179,,,0.56669,3.35714,,,,8.24538446812075,,,23,-1.33769447689689,-6.35943,4.68383018598809,4.39019618598809
Costa Rica,1963,-6.49472,-6.27452,-9.20425,-2.54545,,,3.0081030500554,3.03904595747457,3.42654,,,-2.67601,-4.20059,-2.71666,,-15.47877,-4.07945,,,,,
Costa Rica,1964,-6.46655,-6.21566,-9.17643,-2.55828,-2.47783804347826,-2.21541,3.026,3.15697,3.45852,-0.58577,0.73636,-2.6648,-4.37111,-2.73289,7.27239839257005,-15.39209,-4.07484,1,-1.85266104733127,-6.34663,4.17265218598809,4.50641518598809
Costa Rica,1965,-6.57323,-6.0225,-9.39739,-2.50345,-2.44254126482213,-2.16165,3.04856,3.21092,3.45189,-0.56591,0.73636,-2.57403,-4.11513,-2.67897,7.30653139893951,-15.41989,-4.03722,2,-1.82617704733127,-6.18486,4.20183918598809,4.54049918598809
Costa Rica,1966,-6.37834,-6.07415,-9.58055,-2.45124,-2.40724448616601,-2.1123,3.06907,3.17528,3.45379,-0.53332,0.73636,-2.56844,-4.08548,-2.62493,7.33953769540768,-15.6547,-4.04005,3,-1.79548304733127,-6.18036,4.22045318598809,4.47227318598809
Costa Rica,1967,-6.31369,-6.04601,-9.61798,-2.41952,-2.37194770750988,-2.0949,3.07523,3.13813,3.46574,-0.53132,0.73636,-2.53313,-4.03635,-2.59158,7.37148929521428,-15.66399,-3.79435,4,-1.80543304733127,-6.10891,4.21466718598809,4.43311318598809
Costa Rica,1968,-6.15215,-5.94068,-9.64231,-2.38332,-2.33665092885376,-2.057,3.06775,3.11912,3.50496,-0.50662,0.73636,-2.50013,-4.07055,-2.55926,7.39633529380081,-15.58299,-3.86908,5,-1.81994904733127,-5.99205,4.16796118598809,4.38941718598809
Costa Rica,1969,-6.07708,-5.87012,-9.46305,-2.34235,-2.30135415019763,-2.04203,3.09586,3.11912,3.53164,-0.46834,0.73636,-2.48061,-3.92992,-2.51381,7.43248380791712,-15.33317,-3.82009,6,-1.80835304733127,-5.89338,4.16938518598809,4.35113318598809
Costa Rica,1970,-6.03146,-5.68964,-10.32788,-2.26277,-2.2660573715415,-2.06173,3.14879,3.24551,3.57711,-0.43268,0.73636,-2.39508,-3.83079,-2.42861,7.45587668749182,-16.01752,-3.82272,7,-1.81816604733127,-5.78636,4.17685318598809,4.44186018598809
Costa Rica,1971,-6.09745,-5.66178,-9.87175,-2.24374,-2.23076059288538,-2.03124,3.18068,3.24551,3.60767,-0.39992,0.73645,-2.37781,-3.64166,-2.41076,7.49554194388426,-15.53353,-3.54342,8,-1.81584283197408,-5.72661,4.17818218598809,4.40897118598809
Costa Rica,1972,-5.98879,-5.68735,-9.5792,-2.18702,-2.19546381422925,-1.97946,3.24696,3.33149,3.65248,-0.35673,0.73747,-2.32297,-3.66726,-2.35408,7.51752085060303,-15.26655,-3.43137,9,-1.81607176748913,-5.77188,4.19965718598809,4.45038818598809
Costa Rica,1973,-5.94292,-5.69212,-9.62289,-2.12971,-2.16016703557312,-1.93468,3.43801,3.48329,3.79414,-0.23325,0.73878,-2.29609,-3.52693,-2.29686,7.53369370984863,-15.31501,-3.39123,10,-1.8324839998768,-5.7374,4.24903718598809,4.47693118598809
Costa Rica,1974,-5.91124,-5.60459,-10.23599,-2.15187,-2.124870256917,-1.96828,3.95453,3.84449,4.05699,-0.0609,0.88119,-2.25275,-3.44556,-2.32828,7.56008051710516,-15.84058,-3.41441,11,-1.74671091020744,-5.49455,4.50271218598809,4.48950118598809
Costa Rica,1975,-5.98536,-5.74492,-10.08474,-2.10126,-2.08957347826087,-1.98457,4.11738,4.08934,4.21715,0.02754,0.95222,-2.2087,-3.59752,-2.26824,7.58069980324497,-15.82966,-3.24219,12,-1.74091107637904,-5.71688,4.50539618598809,4.56839818598809
Costa Rica,1976,-5.95066,-5.64909,-9.56657,-1.9513,-2.05427669960474,-1.94049,4.09932,4.21244,4.25135,0.07295,0.95222,-2.11421,-3.36048,-2.09773,7.60589006572974,-15.21566,-3.00618,13,-1.72969507637904,-5.76221,4.45313818598809,4.64608418598809
Costa Rica,1977,-5.88957,-5.48049,-9.1993,-1.77422,-2.01897992094862,-1.9037,4.18718,4.45745,4.29224,0.13249,0.95222,-1.9564,-3.16349,-1.92294,7.63530394906135,-14.67979,-2.80277,14,-1.71104807637904,-5.75076,4.50011518598809,4.83155118598809
Costa Rica,1978,-5.80213,-5.46361,-9.32877,-1.72492,-1.98368314229249,-1.86462,4.27224,4.3887,4.35079,0.20736,0.95222,-1.86353,-3.14212,-1.87671,7.65917141483587,-14.79238,-2.62542,15,-1.69473007637904,-5.58007,4.52661818598809,4.68792918598809
Costa Rica,1979,-5.78536,-5.46853,-10.00971,-1.70777,-1.94838636363636,-1.87369,4.43474,4.43505,4.43876,0.32551,0.95222,-1.8359,-3.05016,-1.84395,7.68248249261745,-15.47824,-2.54626,16,-1.66454507637904,-5.46884,4.60114818598809,4.61614418598809
Costa Rica,1980,-5.88198,-5.53648,-9.93793,-1.74185,-1.91308958498024,-1.92702,4.60517,4.60517,4.60517,0.45764,1,-1.86648,-3.01821,-1.88624,7.71868553964291,-15.47441,-2.6067,17,-1.6498698979275,-5.53648,4.60517018598809,4.60517018598809
Costa Rica,1981,-5.81294,-5.81182,-9.85425,-1.83437,-1.87779280632411,-1.92453,5.18388,5.07883,4.92071,0.54502,1.75555,-1.90742,-3.21173,-2.00153,7.74673295096883,-15.66607,-2.61554,18,-1.31524469979277,-5.70677,4.86834218598809,4.42866318598809
Costa Rica,1982,-5.95837,-6.10812,-9.03625,-2.03129,-1.84249602766798,-1.95756,6.03828,5.93815,5.56337,0.56493,4.27778,-2.06779,-3.64576,-2.21997,7.77527588848602,-15.14437,-2.72466,19,-1.0473427144896,-6.00799,5.08008118598809,4.37742318598809
Costa Rica,1983,-5.967,-6.00359,-8.8486,-2.03086,-1.80719924901186,-1.92532,6.0754,5.96383,5.84528,0.57744,4.56666,-2.12625,-3.37166,-2.2448,7.8038433443551,-14.85219,-2.7286,20,-1.25139981361661,-5.89202,4.83529018598809,4.32523818598809
Costa Rica,1984,-5.86225,-5.92955,-8.72672,-1.87839,-1.77190247035573,-1.87559,6.1559,6.06658,5.95868,0.601,4.94444,-2.03327,-3.34655,-2.07801,7.83280755617593,-14.65627,-2.72018,21,-1.26175518496833,-5.84023,4.80238518598809,4.32495118598809
Costa Rica,1985,-5.96741,-5.91454,-8.53744,-1.879,-1.73660569169961,-1.85898,6.24885,6.21074,6.09852,0.59618,5.62222,-2.0029,-3.36565,-2.07909,7.86134183413563,-14.45198,-2.79225,22,-1.27795829422729,-5.87643,4.75549218598809,4.34546518598809
Costa Rica,1986,-6.0599,-5.96279,,-1.77169,-1.70130891304348,-1.83253,6.41593,,,0.56669,6.22222,,,,7.88983378884748,,,23,-1.31751614167149,-6.06659,4.81110418598809,4.58255718598809
Colombia,1963,-7.3392,-7.2825,-11.39639,-1.05518,,,1.83759198070302,1.1890005082573,1.97962,,,-1.22139,-2.75048,-1.16565,,-18.67889,-2.49436,,,,,
Colombia,1964,-7.34309,-7.16289,-11.38849,-1.03429,-0.997602173913043,-2.21541,1.82581,1.3672,2.14242,-0.58577,0.16011,-1.19831,-2.74244,-1.14559,9.76881264920953,-18.55138,-2.52129,1,-2.06241809789567,-6.70428,4.28855618598809,4.24256618598809
Colombia,1965,-7.3211,-7.3671,-11.23875,-0.97687,-0.9688695256917,-2.16165,1.88926,1.44921,2.17702,-0.56591,0.18632,-1.16889,-2.6959,-1.0821,9.80034679361662,-18.60585,-2.38869,2,-1.92556555133355,-6.92705,4.31740818598809,4.15308418598809
Colombia,1966,-7.1959,-7.02623,-11.86874,-0.99111,-0.940136877470356,-2.1123,2.16447,1.49399,2.35707,-0.53332,0.24007,-1.16609,-2.56263,-1.10134,9.82390307319329,-18.89497,-2.49393,3,-1.81956262942743,-6.35575,4.41256318598809,3.91179218598809
Colombia,1967,-7.41271,-7.40708,-11.49724,-0.97588,-0.911404229249012,-2.0949,2.26784,1.76049,2.43537,-0.53132,0.25795,-1.16853,-2.64785,-1.08602,9.85008677580901,-18.90432,-2.40832,4,-1.82401340921898,-6.89973,4.43764318598809,4.10445618598809
Colombia,1968,-7.28596,-7.06622,-11.14443,-0.91283,-0.882671581027668,-2.057,2.37282,1.89498,2.49238,-0.50662,0.28966,-1.11321,-2.44527,-1.01956,9.87611635574,-18.21065,-2.35563,5,-1.74038735553693,-6.58838,4.48560318598809,4.09832018598809
Colombia,1969,-7.21455,-7.0548,-10.9782,-0.89914,-0.853938932806324,-2.04203,2.44853,1.96346,2.58927,-0.46834,0.30795,-1.08951,-2.46134,-1.00828,9.90248705220255,-18.033,-2.27815,6,-1.73776274477658,-6.56973,4.46443018598809,4.06727518598809
Colombia,1970,-7.29119,-6.87986,-11.28856,-0.8102,-0.82520628458498,-2.06173,2.52224,2.23479,2.65535,-0.43268,0.3279,-0.99878,-2.38716,-0.91623,9.92964251001298,-18.16842,-2.21728,7,-1.70542349305903,-6.59241,4.47205218598809,4.24014318598809
Colombia,1971,-7.31066,-6.80519,-11.44676,-0.75939,-0.796473636363636,-2.03124,2.61579,2.26085,2.74149,-0.39992,0.35436,-0.90796,-2.38099,-0.86327,9.95655427347282,-18.25195,-2.20599,8,-1.6811838313658,-6.45025,4.47947118598809,4.15587818598809
Colombia,1972,-7.19016,-6.95661,-10.94288,-0.71823,-0.767740988142293,-1.97946,2.77186,2.46671,2.8679,-0.35673,0.38872,-0.9047,-2.40708,-0.82267,9.98368409453041,-17.89949,-2.10364,9,-1.67186288681199,-6.65146,4.50913018598809,4.22599318598809
Colombia,1973,-7.19742,-7.00919,-10.62284,-0.68747,-0.739008339920949,-1.93468,3.01775,2.77565,3.05636,-0.23325,0.42019,-0.89868,-2.3692,-0.79238,10.0141340726232,-17.63203,-2.02232,10,-1.65899518697325,-6.76709,4.56655618598809,4.33358318598809
Colombia,1974,-7.35019,-6.85782,-11.25486,-0.6437,-0.710275691699605,-1.96828,3.36644,3.16699,3.27336,-0.0609,0.46332,-0.86017,-2.17213,-0.74683,10.0423795514027,-18.11268,-2.04342,11,-1.60594221684549,-6.65837,4.69824618598809,4.45485518598809
Colombia,1975,-7.22753,-7.01102,-11.07653,-0.65483,-0.681543043478261,-1.98457,3.60324,3.32567,3.4797,0.02754,0.54977,-0.84678,-2.41143,-0.75861,10.0706954884405,-18.08755,-2.06921,12,-1.5527531679637,-6.73345,4.72870118598809,4.35404218598809
Colombia,1976,-7.37079,-6.92666,-10.46233,-0.5958,-0.652810395256917,-1.94049,3.7614,3.82234,3.66407,0.07295,0.61667,-0.81072,-2.31851,-0.69513,10.0994654357776,-17.38899,-1.98993,13,-1.57689114211458,-6.9876,4.70249118598809,4.69044018598809
Colombia,1977,-7.55568,-6.80663,-10.17861,-0.57419,-0.624077747035573,-1.9037,3.87644,4.26492,3.94951,0.13249,0.65365,-0.81723,-2.23777,-0.66866,10.095346830319,-16.98524,-1.98006,14,-1.74454813690177,-7.19511,4.53209118598809,5.01525518598809
Colombia,1978,-7.22227,-6.68844,-10.1661,-0.53259,-0.595345098814229,-1.86462,4.05017,4.14604,4.12147,0.20736,0.6945,-0.76097,-2.22295,-0.63088,10.1230246082562,-16.85454,-1.8629,15,-1.78101501471524,-6.78431,4.53386018598809,4.76088818598809
Colombia,1979,-7.13605,-6.64963,-9.86511,-0.53392,-0.566612450592885,-1.87369,4.39628,4.37988,4.37462,0.32551,0.88988,-0.75002,-2.23423,-0.6281,10.1417167412684,-16.51474,-1.83093,16,-1.6681225547347,-6.63323,4.62681718598809,4.62867618598809
Colombia,1980,-7.08252,-6.40437,-10.0158,-0.49802,-0.537879802371542,-1.92702,4.60517,4.60517,4.60517,0.45764,1,-0.71257,-2.15159,-0.59526,10.1616120727456,-16.42017,-1.69782,17,-1.6498698979275,-6.40437,4.60517018598809,4.60517018598809
Colombia,1981,-7.22697,-6.38486,-10.1515,-0.52622,-0.509147154150198,-1.92453,4.88495,4.71484,4.83866,0.54502,1.2469,-0.68554,-2.09969,-0.62064,10.1822550075983,-16.53636,-1.65044,18,-1.5753234269071,-6.21475,4.65145118598809,4.40679618598809
Colombia,1982,-7.2738,-6.30252,-10.49256,-0.54122,-0.480414505928854,-1.95756,5.13075,4.93072,5.05433,0.56493,1.55951,-0.65973,-2.11152,-0.62912,10.2024804161338,-16.79508,-1.64956,19,-1.5473752285707,-6.10249,4.68158518598809,4.37905318598809
Colombia,1983,-7.33794,-6.4829,-10.99737,-0.522,-0.45168185770751,-1.92532,5.29845,5.12271,5.20839,0.57744,1.88455,-0.63485,-2.11306,-0.60374,10.2219412836547,-17.48027,-1.60349,20,-1.49960283231775,-6.30716,4.69522318598809,4.36921818598809
Colombia,1984,-7.28285,-6.63707,-11.29082,-0.4795,-0.422949209486166,-1.87559,5.51474,5.37362,5.37667,0.601,2.26821,-0.63006,-2.11605,-0.56491,10.2421003536565,-17.92789,-1.53912,21,-1.45901892375583,-6.49595,4.74323418598809,4.41127018598809
Colombia,1985,-7.19205,-6.6919,-11.05253,-0.45206,-0.394216561264822,-1.85898,5.65796,5.50671,5.57935,0.59618,2.77087,-0.62632,-2.17594,-0.54919,10.2618610531104,-17.74443,-1.45959,22,-1.46635454761848,-6.54065,4.68377718598809,4.34899418598809
Colombia,1986,-6.97657,-6.71152,,-0.35603,-0.365483913043478,-1.83253,5.804,,,0.56669,3.45116,,,,10.2815814638482,,,23,-1.46619349151344,-6.7577,4.63990618598809,4.50242618598809
Guatemala,1963,-7.08327,-6.99295,-9.35283,-4.83779,,,3.20838589645381,2.91379462900434,3.62727,,,-4.9191,-7.07738,-4.91582,,-16.34578,-6.8054,,,,,
Guatemala,1964,-7.1086,-6.87086,-9.50004,-4.84098,-4.78363152173913,-2.21541,3.22575,2.99236,3.62487,-0.58577,1,-4.93026,-6.88158,-4.92621,8.36869364713481,-16.3709,-6.6975,1,-1.7129831979275,-6.63747,4.20604411598809,4.03576688598809
Guatemala,1965,-7.09183,-6.78414,-9.52537,-4.8281,-4.77278011857708,-2.16165,3.24876,3.0652,3.61685,-0.56591,1,-4.92397,-6.83233,-4.92441,8.39163042195553,-16.30951,-6.63654,2,-1.6850945979275,-6.60058,4.23707801598809,4.08874548598809
Guatemala,1966,-6.91427,-6.93836,-9.54282,-4.81668,-4.76192871541502,-2.1123,3.26939,3.0652,3.62354,-0.53332,1,-4.90817,-7.03143,-4.90912,8.41183312020276,-16.48118,-6.5502,3,-1.6591989979275,-6.73417,4.25101738598809,4.05615108598809
Guatemala,1967,-7.05614,-6.80077,-9.70225,-4.82164,-4.75107731225297,-2.0949,3.27425,3.02944,3.6286,-0.53132,1,-4.90197,-6.84748,-4.91304,8.45531821322997,-16.50302,-6.48483,4,-1.6622541979275,-6.55596,4.25082088598809,4.01839588598809
Guatemala,1968,-6.90616,-6.77453,-9.77474,-4.76835,-4.74022590909091,-2.057,3.26823,3.01097,3.64728,-0.50662,1,-4.89089,-6.63478,-4.85867,8.48467041293373,-16.54927,-6.47914,5,-1.6562347979275,-6.51727,4.22612111598809,3.97523528598809
Guatemala,1969,-6.84432,-6.82579,-9.7003,-4.76461,-4.72937450592885,-2.04203,3.2955,3.02944,3.66842,-0.46834,1,-4.86598,-6.91149,-4.8579,8.52118561109207,-16.52609,-6.4279,6,-1.6390967979275,-6.55973,4.23224831598809,3.95542328598809
Guatemala,1970,-6.89117,-6.82875,-9.79325,-4.73225,-4.7185231027668,-2.06173,3.34856,3.14928,3.69187,-0.43268,1,-4.85566,-6.7604,-4.82357,8.56978564153541,-16.622,-6.39417,7,-1.6268931979275,-6.62947,4.26184988598809,4.03958688598809
Guatemala,1971,-6.98615,-6.80561,-9.72998,-4.71412,-4.70767169960474,-2.03124,3.38374,3.18194,3.68713,-0.39992,1,-4.82972,-6.62899,-4.8061,8.59785109443369,-16.53559,-6.30845,8,-1.5893899979275,-6.60381,4.30177718598809,4.03950008598809
Guatemala,1972,-6.95011,-6.88349,-9.40924,-4.69197,-4.69682029644269,-1.97946,3.44962,3.27443,3.69237,-0.35673,1,-4.80123,-6.77805,-4.78559,8.62694405537536,-16.29273,-6.1243,9,-1.5514391979275,-6.7083,4.36241528598809,4.08880088598809
Guatemala,1973,-6.86662,-6.82295,-9.26705,-4.64434,-4.68596889328063,-1.93468,3.64255,3.43687,3.82166,-0.23325,1,-4.77909,-6.61324,-4.73182,8.65521448931361,-16.09,-6.08648,10,-1.5572466979275,-6.61727,4.42605208598809,4.12776338598809
Guatemala,1974,-6.83781,-6.77586,-9.84517,-4.63939,-4.67511749011858,-1.96828,4.02146,3.63063,3.97443,-0.0609,1,-4.78868,-6.30552,-4.73279,8.70781351796704,-16.62103,-6.1498,11,-1.5376723979275,-6.38503,4.65218718598809,4.14915768598809
Guatemala,1975,-6.88088,-6.83365,-9.53233,-4.65463,-4.66426608695652,-1.98457,4.11127,3.73933,4.09817,0.02754,1,-4.7886,-6.46188,-4.75621,8.73873542931219,-16.36598,-6.11401,12,-1.5729694979275,-6.46171,4.61826648598809,4.16943058598809
Guatemala,1976,-6.99521,-6.46435,-9.3518,-4.5664,-4.65341468379447,-1.94049,4.09727,4.032,4.20006,0.07295,1,-4.71544,-6.09127,-4.66965,8.73069033821499,-15.81615,-5.94477,13,-1.6294442979275,-6.39908,4.50238418598809,4.41668578598809
Guatemala,1977,-7.03336,-6.44642,-9.21166,-4.47316,-4.64256328063241,-1.9037,4.18591,4.46591,4.31829,0.13249,1,-4.66736,-6.07392,-4.58843,8.75778362488763,-15.65808,-5.91818,14,-1.6881350979275,-6.72642,4.47279268598809,4.79106498598809
Guatemala,1978,-7.07769,-6.38919,-9.30359,-4.47348,-4.63171187747036,-1.86462,4.26733,4.42192,4.3947,0.20736,1,-4.6387,-6.00108,-4.59006,8.78569241387021,-15.69278,-5.89392,15,-1.6896731979275,-6.54378,4.47780388598809,4.67219688598809
