cusip,year,ikn,qn
45573,1971,0.18374902,3.17250751
45573,1972,0.1998585,4.58785972
45573,1973,0.21471835,3.49495623
45573,1974,0.18972591,0.1101523
45573,1975,0.14132195,-1.1383357
45573,1976,0.11778143,-0.13302645
45573,1977,0.14978143,-0.38953279
45573,1978,0.13164254,-0.96241774
45573,1979,0.09980626,-1.31927723
45573,1980,0.10482947,-1.19258518
45573,1981,0.37124194,-1.12622702
45573,1982,0.0786773,-0.98031626
45573,1983,0.16234638,-0.50767795
45573,1984,0.0945839,-0.13939159
45573,1985,0.14794877,-0.46885545
48825,1951,0.15272686,-1.05016844
48825,1952,0.15024924,-0.98420529
48825,1953,0.15779756,-0.86900098
48825,1954,0.12963801,-1.08505068
48825,1955,0.11217654,-0.83382191
48825,1956,0.18738036,-0.98304017
48825,1957,0.17001252,-0.74334986
48825,1958,0.11648193,-0.87275896
48825,1959,0.11054652,-0.58308638
48825,1960,0.09462813,-0.64770509
48825,1961,0.14582808,-0.64056289
48825,1962,0.09339468,-0.25016065
48825,1963,0.10477022,-0.48189508
48825,1964,0.12278204,-0.23023989
48825,1965,0.1528279,-0.12673278
48825,1966,0.28828921,0.27584896
48825,1967,0.22977018,0.27635669
48825,1968,0.1945628,0.54584922
48825,1969,0.26440425,5.07507309
48825,1970,0.22993516,2.88728438
48825,1971,0.2268668,1.38015464
48825,1972,0.14702799,1.26593177
48825,1973,0.17432099,1.09918126
48825,1974,0.2914085,1.89557861
48825,1975,0.30313857,0.59972583
48825,1976,0.25227357,0.18972391
48825,1977,0.19137854,0.32015964
48825,1978,0.13641808,0.07680024
48825,1979,0.16342026,0.16817325
48825,1980,0.2414929,0.39445857
48825,1981,0.21736586,0.95165352
48825,1982,0.20376913,-0.01054036
48825,1983,0.16739338,-0.3083025
48825,1984,0.15693335,-0.33022353
48825,1985,0.16460163,-0.29994652
71707,1951,0.09580358,-2.63467963
71707,1952,0.08122919,-2.91683081
71707,1953,0.08282214,-3.05904209
71707,1954,0.11620794,-3.30769665
71707,1955,0.11532076,-2.75640527
71707,1956,0.09820858,-2.10950729
71707,1957,0.11121678,-2.83457802
71707,1958,0.17417898,-1.98007296
71707,1959,0.12677415,-1.34496619
71707,1960,0.23800604,0.20318771
71707,1961,0.23641948,0.06963094
71707,1962,0.15966671,-0.30135346
71707,1963,0.13633318,-0.91832882
71707,1964,0.13878884,-0.22160261
71707,1965,0.15283532,0.05768169
71707,1966,0.20811053,1.69660277
71707,1967,0.23375966,5.95427008
71707,1968,0.14407048,6.24024935
71707,1969,0.12115407,6.04765199
71707,1970,0.15617347,7.33115372
71707,1971,0.134967,2.77169676
71707,1972,0.15763136,19.63561026
71707,1973,0.27333891,2.73004341
71707,1974,0.20454817,4.01486869
71707,1975,0.13749044,0.38696219
71707,1976,0.09625031,1.41472238
71707,1977,0.10544679,0.7032241
71707,1978,0.0975375,2.19920157
71707,1979,0.15253657,0.90140693
71707,1980,0.21410639,4.58899485
71707,1981,0.17510257,7.79658961
71707,1982,0.21737939,5.11510199
71707,1983,0.09260681,3.09417027
71707,1984,0.05440829,4.18324416
71707,1985,0.23974038,5.84687456
77851,1951,0.19246429,-2.35888544
77851,1952,0.13077584,-1.62637636
77851,1953,0.04979458,-1.72966763
77851,1954,0.2149781,-2.31070585
77851,1955,0.14132375,-1.24981813
77851,1956,0.21021592,-0.95175918
77851,1957,0.22799691,0.93442343
77851,1958,0.13578282,0.01107961
77851,1959,0.15072702,4.97507115
77851,1960,0.17513342,11.80983465
77851,1961,0.17963279,22.77720113
77851,1962,0.16443801,20.22640086
77851,1963,0.20935048,5.44499607
77851,1964,0.23833121,5.0459605
77851,1965,0.25971325,4.82699704
77851,1966,0.1506534,8.73802801
77851,1967,0.24282184,12.51170747
77851,1968,0.24650863,25.19655578
77851,1969,0.19013003,15.5750332
77851,1970,0.21519104,8.32796831
77851,1971,0.17653859,1.84069226
77851,1972,0.17199013,5.88933656
77851,1973,0.23884771,4.15154734
77851,1974,0.16210009,-2.17787074
77851,1975,0.12369364,-4.65624938
77851,1976,0.13931011,-3.17931844
77851,1977,0.10010442,-2.46711762
77851,1978,0.11235422,-2.40151232
77851,1979,0.11512332,-2.27717109
77851,1980,0.11274328,-1.25574038
77851,1981,0.14177904,-1.09814771
77851,1982,0.10472126,-1.91017657
77851,1983,0.17613542,-0.37958835
77851,1984,0.24991298,-1.54568819
77851,1985,0.43144258,-0.64348534
87509,1951,0.09889812,-1.44091644
87509,1952,0.1412649,-1.56243406
87509,1953,0.11462356,-1.46196252
87509,1954,0.07447459,-1.66553944
87509,1955,0.09257308,-0.70321535
87509,1956,0.1685461,0.08173792
87509,1957,0.14618993,0.45230224
87509,1958,0.06555252,-0.66836105
87509,1959,0.06238274,0.44149578
87509,1960,0.11727937,0.58283399
87509,1961,0.08003886,-0.47358639
87509,1962,0.09894386,-0.15343987
87509,1963,0.1165918,-1.15045736
87509,1964,0.21930953,-1.05154798
87509,1965,0.18921725,-0.59061453
87509,1966,0.12331485,-0.3945275
87509,1967,0.14358496,-1.011001
87509,1968,0.17015938,-1.07275903
87509,1969,0.13110302,-1.02119521
87509,1970,0.10171412,-1.26306594
87509,1971,0.08077096,-1.18356536
87509,1972,0.05040384,-1.07643596
87509,1973,0.07136221,-1.09906787
87509,1974,0.1322875,-1.11066537
87509,1975,0.13628434,-1.38537722
87509,1976,0.07555499,-1.19728933
87509,1977,0.09422636,-1.11605709
87509,1978,0.06653585,-1.3288681
87509,1979,0.06260389,-1.42289314
87509,1980,0.07281888,-1.49598671
87509,1981,0.06041575,-1.41597441
87509,1982,0.06062303,-1.49722985
87509,1983,0.0599138,-1.25245209
87509,1984,0.04379258,-1.08689572
87509,1985,0.11222983,-1.07766622
91797,1951,0.27536293,-0.0980136
91797,1952,0.29343075,-0.30242373
91797,1953,0.25698129,-0.4668847
91797,1954,0.17903709,-0.66962363
91797,1955,0.13245403,0.49154769
91797,1956,0.32465897,3.13660975
91797,1957,0.186377,3.40528708
91797,1958,0.0484791,1.20883398
91797,1959,0.13966668,4.37529881
91797,1960,0.28148815,7.06065405
91797,1961,0.11734812,7.46812949
91797,1962,0.26130368,10.84311959
91797,1963,0.15460287,8.24282604
91797,1964,0.16485742,9.34870238
91797,1965,0.27670772,12.21039839
91797,1966,0.28058193,15.45867542
91797,1967,0.25764557,11.67485968
91797,1968,0.12821198,17.54698263
91797,1969,0.15986186,18.5873109
91797,1970,0.27821228,19.26215068
91797,1971,0.22527954,19.0103258
91797,1972,0.23715847,23.02872907
91797,1973,0.41175058,27.75338668
91797,1974,0.29526645,17.22891239
91797,1975,0.25004624,6.62595257
91797,1976,0.11597294,5.46677389
91797,1977,0.10816707,3.69309468
91797,1978,0.12860918,1.79220396
91797,1979,0.20330586,1.29196272
91797,1980,0.24171751,2.07965977
91797,1981,0.17205559,0.43333396
91797,1982,0.13868161,-0.41611115
91797,1983,0.13109688,0.45435592
91797,1984,0.15457087,1.60219716
91797,1985,0.18585807,1.57207102
97023,1951,0.41563664,-2.38358525
97023,1952,0.39915967,-1.60416551
97023,1953,0.36208224,-0.08236595
97023,1954,0.21555499,-0.24112579
97023,1955,0.2712947,12.67266443
97023,1956,0.5664171,11.78469783
97023,1957,0.49065872,11.69261742
97023,1958,0.17865715,2.17233954
97023,1959,0.17686307,3.38058981
97023,1960,0.24486026,0.27066995
97023,1961,0.22569718,0.99134497
97023,1962,0.33845356,3.08311379
97023,1963,0.18199517,0.36533411
97023,1964,0.20433515,0.21368521
97023,1965,0.33059847,3.377262
97023,1966,0.65583394,7.27740078
97023,1967,0.39580023,3.76245116
97023,1968,0.17926192,4.86450424
97023,1969,0.12513253,1.52559494
97023,1970,0.12551404,-0.73776653
97023,1971,0.02158153,-1.7611769
97023,1972,0.02848974,-1.84584753
97023,1973,0.06079202,-1.58769276
97023,1974,0.13192858,-2.77273822
97023,1975,0.15542161,-2.6927798
97023,1976,0.12098509,-2.12262078
97023,1977,0.14600354,-1.22295131
97023,1978,0.27094582,-0.39062027
97023,1979,0.38411402,2.60348691
97023,1980,0.31436301,1.49655408
97023,1981,0.2527019,1.54983032
97023,1982,0.12227447,-0.96277521
97023,1983,0.08647993,-0.3657422
97023,1984,0.13351543,0.32590212
97023,1985,0.20552355,1.18981894
99599,1951,0.08806587,-0.06544703
99599,1952,0.08686544,-0.2392795
99599,1953,0.07787895,-0.11445675
99599,1954,0.11724348,0.22203871
99599,1955,0.12453164,0.6645046
99599,1956,0.1482308,0.39332093
99599,1957,0.09942265,-0.11433971
99599,1958,0.1373551,0.00975617
99599,1959,0.11619051,0.63380217
99599,1960,0.12030915,1.13253282
99599,1961,0.13121958,2.5710981
99599,1962,0.13785777,3.80171195
99599,1963,0.13319176,2.41439824
99599,1964,0.21927156,2.62917384
99599,1965,0.21930303,3.92317244
99599,1966,0.22206206,2.94255472
99599,1967,0.13641911,1.26597713
99599,1968,0.10932537,1.97955156
99599,1969,0.11441962,1.65156212
99599,1970,0.12732371,-0.25376116
99599,1971,0.10765949,0.19001017
99599,1972,0.11111545,0.11593233
99599,1973,0.15147945,0.39768875
99599,1974,0.15253739,-0.71995365
99599,1975,0.12348799,-0.87696729
99599,1976,0.15248067,-0.57186197
99599,1977,0.14902824,-0.25408999
99599,1978,0.16750884,-0.63160868
99599,1979,0.16613172,-0.99090512
99599,1980,0.13878301,-1.16312508
99599,1981,0.13676838,-1.2723254
99599,1982,0.14004393,-1.2554089
99599,1983,0.10108529,-0.64287277
99599,1984,0.09324018,-0.44910815
99599,1985,0.11411736,-0.26901955
99725,1951,0.18127108,-0.24105849
99725,1952,0.19423978,-0.35820269
99725,1953,0.16786774,0.35834851
99725,1954,0.28004661,-0.20545562
99725,1955,0.15029182,2.23734156
99725,1956,0.25779519,2.68200838
99725,1957,0.17528368,2.98158002
99725,1958,0.1179281,-0.9060717
99725,1959,0.17075161,1.1516811
99725,1960,0.15382928,2.32656939
99725,1961,0.24179647,-0.29917117
99725,1962,0.1654811,1.87208782
99725,1963,0.17877923,0.70631849
99725,1964,0.17113283,0.92854172
99725,1965,0.28710629,0.920188
99725,1966,0.32683322,0.77261618
99725,1967,0.26611046,-0.72975466
99725,1968,0.18037407,1.28664743
99725,1969,0.18671307,1.9294584
99725,1970,0.22237737,-0.24536141
99725,1971,0.16418045,0.30971633
99725,1972,0.17377791,0.12775471
99725,1973,0.18073613,0.52722783
99725,1974,0.18752499,-1.74124672
99725,1975,0.11349925,-2.37031699
99725,1976,0.07393906,-1.8319877
99725,1977,0.1483979,-1.3216364
99725,1978,0.19505435,-1.67882345
99725,1979,0.19311455,-1.81697407
99725,1980,0.17555845,-1.46099861
99725,1981,0.19770303,-1.18049274
99725,1982,0.17934154,-0.99085424
99725,1983,0.15801171,0.26656763
99725,1984,0.20318891,1.18248968
99725,1985,0.20270404,0.50881537
110097,1951,0.1564227,0.50199061
110097,1952,0.21579556,0.41193194
110097,1953,0.05944033,-0.29393965
110097,1954,0.0393648,-0.91736294
110097,1955,0.08244203,0.26669324
110097,1956,0.05579627,-0.09671686
110097,1957,0.05668188,0.29861409
110097,1958,0.16720474,0.7544098
110097,1959,0.07117056,2.01448177
110097,1960,0.04136156,5.17035848
110097,1961,0.04769757,10.00117729
110097,1962,0.06191588,15.51396378
110097,1963,0.0863776,14.32807165
110097,1964,0.12070415,18.01991043
110097,1965,0.12424793,19.23442421
110097,1966,0.27217808,31.11922569
110097,1967,0.30045332,26.91508439
110097,1968,0.20651887,32.089757
110097,1969,0.18132958,22.91244005
110097,1970,0.20567496,19.97624171
110097,1971,0.13766028,12.80476331
110097,1972,0.08926605,9.55553768
110097,1973,0.08217841,10.75036478
110097,1974,0.0899514,5.29719409
110097,1975,0.09713901,4.94294116
110097,1976,0.09562359,6.29267825
110097,1977,0.12947799,5.05848954
110097,1978,0.12813495,3.78147192
110097,1979,0.12593525,3.14308089
110097,1980,0.14382301,2.37808487
110097,1981,0.14304174,3.3941583
110097,1982,0.12540983,2.6989849
110097,1983,0.10552736,3.36515043
110097,1984,0.12484147,4.47136399
110097,1985,0.13349472,5.62088004
115637,1951,0.0487979,-2.77875842
115637,1952,0.01073178,-3.22621264
115637,1953,0.03394532,-4.45754358
115637,1954,0.04828366,-3.4920289
115637,1955,0.12817431,-3.93109817
115637,1956,0.16385399,-4.31937548
115637,1957,0.08871167,-3.97338512
115637,1958,0.06251274,-4.74475307
115637,1959,0.08413686,-0.7816015
115637,1960,0.06558292,1.85129315
115637,1961,0.11067334,-0.73133317
115637,1962,0.25423346,8.85805261
115637,1963,0.09511191,6.76571765
115637,1964,0.24049641,23.04502726
115637,1965,0.31279765,10.59801976
115637,1966,0.26521482,21.28985894
115637,1967,0.21626034,6.71850016
115637,1968,0.1773623,11.9771374
115637,1969,0.12002982,10.40097702
115637,1970,0.10299819,8.97801839
115637,1971,0.2241799,11.14351434
115637,1972,0.11389249,13.68639535
115637,1973,0.17636116,12.04319857
115637,1974,0.10231341,1.54304967
115637,1975,0.0849702,-3.7144287
115637,1976,0.0959534,-1.50559946
115637,1977,0.14062004,-0.8364136
115637,1978,0.26418286,1.43042354
115637,1979,0.14408733,5.485607
115637,1980,0.20095773,5.81612146
115637,1981,0.18410674,7.89078889
115637,1982,0.10418878,9.27734816
115637,1983,0.10237751,7.006621
115637,1984,0.1408419,5.75526295
115637,1985,0.1320032,3.7351184
115657,1951,0.43426544,-1.32952695
115657,1952,0.24988935,-0.2874262
115657,1953,0.24682137,0.65236492
115657,1954,0.23097553,0.30290171
115657,1955,0.26739874,2.47290531
115657,1956,0.29989037,4.35167975
115657,1957,0.17198919,2.49491718
115657,1958,0.17449593,1.89316301
115657,1959,0.18782327,3.95869871
115657,1960,0.22056845,5.14570521
115657,1961,0.2442826,4.28975156
115657,1962,0.15293746,6.54628387
115657,1963,0.16200117,4.82497894
115657,1964,0.14130882,3.5219077
115657,1965,0.19831067,4.49148647
115657,1966,0.18632018,4.62105686
115657,1967,0.22185835,3.25371254
115657,1968,0.18946245,7.71971693
115657,1969,0.19249775,9.87953045
115657,1970,0.14715112,2.12320774
115657,1971,0.20592876,2.66706916
115657,1972,0.16611399,3.55501833
115657,1973,0.19926886,1.65119462
115657,1974,0.22526569,-0.77097371
115657,1975,0.10484092,-1.95760363
115657,1976,0.09369093,-1.41980197
115657,1977,0.09971433,-1.06478455
115657,1978,0.11766587,-1.33782899
115657,1979,0.18267872,-1.54426535
115657,1980,0.17561599,-1.54569592
115657,1981,0.15575247,-1.32648614
115657,1982,0.1355756,-0.76324716
115657,1983,0.17954165,1.65955345
115657,1984,0.18456377,2.01981431
115657,1985,0.11152864,0.94046651
117043,1951,0.09491562,-4.41294366
117043,1952,0.12627187,-4.8629805
117043,1953,0.14001202,-4.93470366
117043,1954,0.07628293,-5.31310975
117043,1955,0.16430815,-4.41374073
117043,1956,0.11638004,-3.57918668
117043,1957,0.26649265,-1.27705783
117043,1958,0.46805288,2.57633297
117043,1959,0.55025361,9.9345726
117043,1960,0.43583404,28.99350866
117043,1961,0.44668733,59.87908167
117043,1962,0.44501957,45.17657672
117043,1963,0.26181918,5.92914793
117043,1964,0.19363434,0.9915163
117043,1965,0.38926334,-0.98657102
117043,1966,0.20345649,1.67372072
117043,1967,0.15823753,-0.10613525
117043,1968,0.17687714,4.51159403
117043,1969,0.22142506,4.04128836
117043,1970,0.24342458,2.68880627
117043,1971,0.2180098,2.49844503
117043,1972,0.20708083,7.19170631
117043,1973,0.28963129,5.81683864
117043,1974,0.32044366,-0.38680191
117043,1975,0.16158801,-1.42063866
117043,1976,0.1121802,-1.14747488
117043,1977,0.18001267,-0.50794896
117043,1978,0.22118106,-1.00865697
117043,1979,0.1751117,-0.95724537
117043,1980,0.13725237,-1.02363091
117043,1981,0.11159736,-0.91078995
117043,1982,0.08770419,-0.38479912
117043,1983,0.11371812,-0.90118161
117043,1984,0.19505108,0.57774764
117043,1985,0.20579412,0.81904522
121691,1951,0.22773331,-0.98147717
121691,1952,0.12354316,-1.09164147
121691,1953,0.18444289,-1.27677264
121691,1954,0.42535635,-1.83126175
121691,1955,0.29738919,-1.55323486
121691,1956,0.13212554,-1.45969955
121691,1957,0.11433837,-1.92725627
121691,1958,0.04976276,-2.13513463
121691,1959,0.15091558,-1.89512854
121691,1960,0.16631745,-1.17488543
121691,1961,0.10867779,-1.48371576
121691,1962,0.2785444,-0.81847326
121691,1963,0.14536034,-0.87689405
121691,1964,0.17469047,0.43509753
121691,1965,0.2032008,1.37777382
121691,1966,0.29981458,2.62348993
121691,1967,0.15351705,0.54596205
121691,1968,0.17502047,1.56115605
121691,1969,0.18882914,1.73657903
121691,1970,0.17849868,0.30637968
121691,1971,0.12352353,1.03665647
121691,1972,0.13042138,0.17819478
121691,1973,0.11003278,0.21102119
121691,1974,0.13876158,-0.8928671
121691,1975,0.09072578,-1.40511589
121691,1976,0.12862844,-0.78007214
121691,1977,0.15037239,-0.88831678
121691,1978,0.14197488,-1.31363575
121691,1979,0.13471902,-1.43544252
121691,1980,0.11644856,-1.45109624
121691,1981,0.10843292,-1.42938156
121691,1982,0.10489542,-1.30542808
121691,1983,0.07423029,-1.12256317
121691,1984,0.11038094,-0.95001833
121691,1985,0.09018874,-1.15033019
149123,1951,0.28160274,2.2423898
149123,1952,0.18444808,1.07108126
149123,1953,0.3047405,2.74864696
149123,1954,0.19034834,1.00224831
149123,1955,0.24386271,3.62836575
149123,1956,0.21656461,6.07414661
149123,1957,0.37015325,9.17979085
149123,1958,0.25223328,3.01608428
149123,1959,0.24527624,5.86716382
149123,1960,0.20897925,6.19708507
149123,1961,0.11601959,5.04075966
149123,1962,0.13534469,7.25367488
149123,1963,0.18495255,6.93413179
149123,1964,0.22683457,8.62214668
149123,1965,0.31542529,14.84129783
149123,1966,0.35085188,15.47040177
149123,1967,0.40211454,7.23337166
149123,1968,0.28163586,7.85836622
149123,1969,0.16033686,6.49666763
149123,1970,0.15750925,5.09253414
149123,1971,0.16238892,4.65084309
149123,1972,0.16531203,4.92954806
149123,1973,0.27935638,7.01210404
149123,1974,0.28828527,5.75791328
149123,1975,0.27451826,2.59842278
149123,1976,0.25574376,3.15519612
149123,1977,0.23091179,3.52284013
149123,1978,0.21158654,2.50722673
149123,1979,0.22417723,2.0704381
149123,1980,0.21303515,1.26076336
149123,1981,0.20493966,1.02431101
149123,1982,0.12653845,0.53315009
149123,1983,0.08449342,0.01055722
149123,1984,0.06740432,0.6092745
149123,1985,0.07201314,0.1666593
150843,1951,0.16161664,0.91464742
150843,1952,0.1374933,0.5897983
150843,1953,0.05130418,-0.04637703
150843,1954,0.02176469,-1.12648488
150843,1955,0.06810546,-0.71474064
150843,1956,0.12140375,-1.16505525
150843,1957,0.08797458,-1.74310291
150843,1958,0.04101676,-1.97107255
150843,1959,0.06445565,-0.98303636
150843,1960,0.1343641,-0.77903768
150843,1961,0.12351622,-1.18739315
150843,1962,0.15031772,0.05319899
150843,1963,0.32568815,0.03776943
150843,1964,0.45564871,1.14292269
150843,1965,0.45656108,3.16542165
150843,1966,0.33152776,2.33233866
150843,1967,0.17669504,0.41308997
150843,1968,0.13031128,0.85424218
150843,1969,0.16235049,0.4647166
150843,1970,0.11522367,-0.24650661
150843,1971,0.13675721,-0.14094467
150843,1972,0.09960314,0.15977608
150843,1973,0.11941519,-0.63502133
150843,1974,0.14932992,-1.10965447
150843,1975,0.11725986,-1.29599248
150843,1976,0.1171326,-1.00175325
150843,1977,0.1188575,-0.99434303
150843,1978,0.11214301,-1.15838784
150843,1979,0.11581319,-1.25111672
150843,1980,0.10091919,-1.30414109
150843,1981,0.14624183,-1.23992301
150843,1982,0.09814942,-1.1774866
150843,1983,0.03865224,-1.10720214
150843,1984,0.06551215,-0.85353385
150843,1985,0.0656281,-0.9270343
157177,1951,0.67044749,-1.19217806
157177,1952,0.10626407,-1.1078942
157177,1953,0.25190633,-1.22151853
157177,1954,0.13787918,-1.6481583
157177,1955,0.2574497,1.52702458
157177,1956,0.33400317,3.58491417
157177,1957,0.42524116,5.58450981
157177,1958,0.19722339,0.23685947
157177,1959,0.23723187,3.3001508
157177,1960,0.25060389,13.83200958
157177,1961,0.09540445,12.66381602
157177,1962,0.0700768,12.71669262
157177,1963,0.19045691,5.70422287
157177,1964,0.13911078,5.95442908
157177,1965,0.25961712,9.68345627
157177,1966,0.37140978,15.24434962
157177,1967,0.33198502,6.36468507
157177,1968,0.19003466,6.62042265
157177,1969,0.14750576,7.95552273
157177,1970,0.07403661,5.38893904
157177,1971,0.06510821,2.92041513
157177,1972,0.07224279,7.05216401
157177,1973,0.37827086,10.14791537
157177,1974,0.33604783,-0.99010634
157177,1975,0.18758197,-1.45556411
157177,1976,0.09020678,0.64338289
157177,1977,0.15735811,1.96888105
157177,1978,0.12246293,1.96639091
157177,1979,0.1259652,2.30141462
157177,1980,0.15875433,3.68029524
157177,1981,0.27551128,3.77871955
157177,1982,0.29119644,0.89091345
157177,1983,0.16911699,0.99475721
157177,1984,0.18805386,1.49132466
157177,1985,0.12101931,0.51482912
158525,1951,0.23946149,1.86796878
158525,1952,0.13144372,-0.05406177
158525,1953,0.20810753,-0.32253789
158525,1954,0.160616,-1.03124332
158525,1955,0.38428755,0.14509732
158525,1956,0.17942366,0.27513538
158525,1957,0.15806379,-0.44634088
158525,1958,0.10001586,-1.05275557
158525,1959,0.18962574,0.16130111
158525,1960,0.18402628,0.44721545
158525,1961,0.10136612,0.24713523
158525,1962,0.18694074,1.22686003
158525,1963,0.18471265,0.53051491
158525,1964,0.3144679,2.52686252
158525,1965,0.21462089,2.94248508
